,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
13073,FL-340H-VG-44,25,express,0,28.51,300goffset,bothsides,carrelarge
2295,FL-400S-A4-40-[ML11],25,standard,2,23.14,400gmattlaminatedbothsides,oneside,a4
2296,FL-400S-A4-40-[ML11],25,express,0,25.24,400gmattlaminatedbothsides,oneside,a4
19873,FL-350G-A5-44,25,express,2,25.29,350ggloss,bothsides,a5
2303,FL-170H-VG-40,25,saver,4,16.37,170goffset,oneside,carrelarge
2304,FL-170H-VG-40,25,standard,2,21.15,170goffset,oneside,carrelarge
2305,FL-170H-VG-40,25,express,0,25.75,170goffset,oneside,carrelarge
19872,FL-350G-A5-44,25,standard,3,20.69,350ggloss,bothsides,a5
19871,FL-350G-A5-44,25,saver,6,16.09,350ggloss,bothsides,a5
14592,FL-400S-A5-40-[ML11],25,express,0,32.03,400gmattlaminatedbothsides,oneside,a5
14591,FL-400S-A5-40-[ML11],25,standard,2,27.94,400gmattlaminatedbothsides,oneside,a5
14590,FL-400S-A5-40-[ML11],25,saver,4,26.54,400gmattlaminatedbothsides,oneside,a5
16547,FL-135G-A5-44,25,saver,4,15.34,135ggloss,bothsides,a5
16548,FL-135G-A5-44,25,standard,2,16.15,135ggloss,bothsides,a5
7433,FL-400S-AL-44-[ML11],25,saver,4,21.61,400gmattlaminatedbothsides,bothsides,along
16549,FL-135G-A5-44,25,express,0,18.71,135ggloss,bothsides,a5
7434,FL-400S-AL-44-[ML11],25,standard,2,26.21,400gmattlaminatedbothsides,bothsides,along
7435,FL-400S-AL-44-[ML11],25,express,0,30.81,400gmattlaminatedbothsides,bothsides,along
9364,FL-140H-A4-44,25,express,0,27.13,140goffset,bothsides,a4
9363,FL-140H-A4-44,25,standard,2,22.53,140goffset,bothsides,a4
9362,FL-140H-A4-44,25,saver,4,17.93,140goffset,bothsides,a4
2415,FL-135S-US-40,25,saver,4,14.39,135gsilk,oneside,us
2416,FL-135S-US-40,25,standard,2,15.15,135gsilk,oneside,us
2417,FL-135S-US-40,25,express,0,17.53,135gsilk,oneside,us
5409,FL-140H-A6-40,25,express,0,23.91,140goffset,oneside,a6
5408,FL-140H-A6-40,25,standard,2,19.31,140goffset,oneside,a6
5407,FL-140H-A6-40,25,saver,4,14.53,140goffset,oneside,a6
12599,FL-135S-AL-44,25,saver,4,14.53,135gsilk,bothsides,along
2294,FL-400S-A4-40-[ML11],25,saver,4,21.03,400gmattlaminatedbothsides,oneside,a4
9384,FL-135S-VK-40,25,saver,4,17.64,135gsilk,oneside,carresmall
9385,FL-135S-VK-40,25,standard,2,19.62,135gsilk,oneside,carresmall
9386,FL-135S-VK-40,25,express,0,20.64,135gsilk,oneside,carresmall
16371,FL-250G-A5-40,25,express,0,20.51,250ggloss,oneside,a5
14686,FL-400S-A4-44,25,express,0,24.4,400gsilk,bothsides,a4
2143,FL-140H-XL-40,25,saver,4,14.99,140goffset,oneside,xlong
2144,FL-140H-XL-40,25,standard,2,19.77,140goffset,oneside,xlong
2145,FL-140H-XL-40,25,express,0,24.37,140goffset,oneside,xlong
14685,FL-400S-A4-44,25,standard,2,22.36,400gsilk,bothsides,a4
14684,FL-400S-A4-44,25,saver,4,20.33,400gsilk,bothsides,a4
9416,FL-135G-AL-40,25,express,0,22.99,135ggloss,oneside,along
9415,FL-135G-AL-40,25,standard,2,18.39,135ggloss,oneside,along
2158,FL-340H-VK-44,25,saver,4,15.17,300goffset,bothsides,carresmall
2159,FL-340H-VK-44,25,standard,2,19.77,300goffset,bothsides,carresmall
2160,FL-340H-VK-44,25,express,0,24.37,300goffset,bothsides,carresmall
9414,FL-135G-AL-40,25,saver,4,13.79,135ggloss,oneside,along
12600,FL-135S-AL-44,25,standard,2,19.31,135gsilk,bothsides,along
19997,FL-250S-AL-44,25,express,0,23.91,250gsilk,bothsides,along
12467,FL-170H-VG-44,25,standard,2,22.53,170goffset,bothsides,carrelarge
12468,FL-170H-VG-44,25,express,0,27.13,170goffset,bothsides,carrelarge
19996,FL-250S-AL-44,25,standard,2,19.31,250gsilk,bothsides,along
19995,FL-250S-AL-44,25,saver,4,14.71,250gsilk,bothsides,along
12473,FL-400S-AL-40-[GL11],25,saver,4,21.15,400gglosslaminatedbothsides,oneside,along
12474,FL-400S-AL-40-[GL11],25,standard,2,25.75,400gglosslaminatedbothsides,oneside,along
12475,FL-400S-AL-40-[GL11],25,express,0,30.35,400gglosslaminatedbothsides,oneside,along
5476,FL-170S-VM-40,25,express,0,17.3,170gsilk,oneside,carremedium
19888,FL-340H-VG-40,25,express,0,27.13,300goffset,oneside,carrelarge
19887,FL-340H-VG-40,25,standard,2,22.53,300goffset,oneside,carrelarge
19886,FL-340H-VG-40,25,saver,4,17.75,300goffset,oneside,carrelarge
5475,FL-170S-VM-40,25,standard,2,14.95,170gsilk,oneside,carremedium
5474,FL-170S-VM-40,25,saver,4,14.19,170gsilk,oneside,carremedium
12466,FL-170H-VG-44,25,saver,4,17.93,170goffset,bothsides,carrelarge
16370,FL-250G-A5-40,25,standard,2,17.7,250ggloss,oneside,a5
12601,FL-135S-AL-44,25,express,0,23.91,135gsilk,bothsides,along
19824,FL-350G-VK-40,25,standard,3,18.85,350ggloss,oneside,carresmall
19630,FL-400S-XL-40-[ML11],25,saver,4,22.07,400gmattlaminatedbothsides,oneside,xlong
14366,FL-400S-A5-44-[GL11],25,saver,4,26.7,400gglosslaminatedbothsides,bothsides,a5
9194,FL-135S-XL-40,25,express,0,23.91,135gsilk,oneside,xlong
9193,FL-135S-XL-40,25,standard,2,19.31,135gsilk,oneside,xlong
9192,FL-135S-XL-40,25,saver,4,14.53,135gsilk,oneside,xlong
12751,FL-135S-VG-44,25,saver,4,15.34,135gsilk,bothsides,carrelarge
12752,FL-135S-VG-44,25,standard,2,16.15,135gsilk,bothsides,carrelarge
12753,FL-135S-VG-44,25,express,0,18.7,135gsilk,bothsides,carrelarge
5282,FL-400S-VG-44,25,express,0,24.28,400gsilk,bothsides,carrelarge
5281,FL-400S-VG-44,25,standard,2,22.25,400gsilk,bothsides,carrelarge
5280,FL-400S-VG-44,25,saver,4,20.23,400gsilk,bothsides,carrelarge
12760,FL-250G-US-44,25,saver,4,16.84,250ggloss,bothsides,us
12761,FL-250G-US-44,25,standard,2,17.73,250ggloss,bothsides,us
12762,FL-250G-US-44,25,express,0,20.53,250ggloss,bothsides,us
2701,FL-170H-A5-40,25,saver,4,24.54,170goffset,oneside,a5
2702,FL-170H-A5-40,25,standard,2,27.19,170goffset,oneside,a5
2703,FL-170H-A5-40,25,express,0,34.54,170goffset,oneside,a5
16690,FL-250S-US-44,25,saver,4,16.84,250gsilk,bothsides,us
16691,FL-250S-US-44,25,standard,2,17.73,250gsilk,bothsides,us
19435,FL-400S-A7-44-[GL11],25,express,0,23.61,400gglosslaminatedbothsides,bothsides,a7
19434,FL-400S-A7-44-[GL11],25,standard,2,21.65,400gglosslaminatedbothsides,bothsides,a7
19433,FL-400S-A7-44-[GL11],25,saver,4,19.68,400gglosslaminatedbothsides,bothsides,a7
16692,FL-250S-US-44,25,express,0,20.25,250gsilk,bothsides,us
19329,FL-170H-AL-40,25,express,0,23.45,170goffset,oneside,along
19328,FL-170H-AL-40,25,standard,2,18.85,170goffset,oneside,along
19327,FL-170H-AL-40,25,saver,4,14.07,170goffset,oneside,along
14256,FL-250G-A6-40,25,express,0,23.01,250ggloss,oneside,a6
19631,FL-400S-XL-40-[ML11],25,standard,2,26.67,400gmattlaminatedbothsides,oneside,xlong
2655,FL-135S-US-44,25,express,0,18.25,135gsilk,bothsides,us
2654,FL-135S-US-44,25,standard,2,15.76,135gsilk,bothsides,us
2653,FL-135S-US-44,25,saver,4,14.97,135gsilk,bothsides,us
19823,FL-350G-VK-40,25,saver,6,14.25,350ggloss,oneside,carresmall
19725,FL-400S-VM-40,25,express,0,25.26,400gsilk,oneside,carremedium
19724,FL-400S-VM-40,25,standard,2,22.85,400gsilk,oneside,carremedium
19723,FL-400S-VM-40,25,saver,4,21.05,400gsilk,oneside,carremedium
2493,FL-170S-A6-44,25,saver,4,16.0,170gsilk,bothsides,a6
2494,FL-170S-A6-44,25,standard,2,17.6,170gsilk,bothsides,a6
2495,FL-170S-A6-44,25,express,0,19.2,170gsilk,bothsides,a6
14368,FL-400S-A5-44-[GL11],25,express,0,29.58,400gglosslaminatedbothsides,bothsides,a5
14367,FL-400S-A5-44-[GL11],25,standard,2,28.1,400gglosslaminatedbothsides,bothsides,a5
7540,FL-170S-A4-44,25,saver,4,17.08,170gsilk,bothsides,a4
7541,FL-170S-A4-44,25,standard,2,17.99,170gsilk,bothsides,a4
7542,FL-170S-A4-44,25,express,0,20.81,170gsilk,bothsides,a4
16600,FL-135G-XL-44,25,saver,4,15.45,135ggloss,bothsides,xlong
19825,FL-350G-VK-40,25,express,2,23.45,350ggloss,oneside,carresmall
16601,FL-135G-XL-44,25,standard,2,20.23,135ggloss,bothsides,xlong
9278,FL-135S-A5-40,25,standard,2,15.52,135gsilk,oneside,a5
9277,FL-135S-A5-40,25,saver,4,14.75,135gsilk,oneside,a5
12708,FL-400S-A5-40,25,saver,4,25.31,400gsilk,oneside,a5
12709,FL-400S-A5-40,25,standard,2,27.84,400gsilk,oneside,a5
12710,FL-400S-A5-40,25,express,0,30.37,400gsilk,oneside,a5
19704,FL-140H-VM-44,25,express,0,25.29,140goffset,bothsides,carremedium
19703,FL-140H-VM-44,25,standard,2,20.69,140goffset,bothsides,carremedium
19702,FL-140H-VM-44,25,saver,4,15.91,140goffset,bothsides,carremedium
16602,FL-135G-XL-44,25,express,0,24.83,135ggloss,bothsides,xlong
5300,FL-135G-US-44,25,express,0,18.25,135ggloss,bothsides,us
5299,FL-135G-US-44,25,standard,2,15.76,135ggloss,bothsides,us
5298,FL-135G-US-44,25,saver,4,14.97,135ggloss,bothsides,us
19632,FL-400S-XL-40-[ML11],25,express,0,31.27,400gmattlaminatedbothsides,oneside,xlong
9279,FL-135S-A5-40,25,express,0,17.99,135gsilk,oneside,a5
14255,FL-250G-A6-40,25,standard,2,19.86,250ggloss,oneside,a6
16369,FL-250G-A5-40,25,saver,4,16.83,250ggloss,oneside,a5
16347,FL-340H-A4-40,25,standard,2,22.53,300goffset,oneside,a4
1528,FL-170S-A4-40,25,express,0,18.56,170gsilk,oneside,a4
5900,FL-170H-AL-44,25,saver,4,14.71,170goffset,bothsides,along
20277,FL-135G-XL-40,25,express,0,23.91,135ggloss,oneside,xlong
16129,FL-350G-AL-44,25,saver,6,14.99,350ggloss,bothsides,along
16130,FL-350G-AL-44,25,standard,3,19.77,350ggloss,bothsides,along
16131,FL-350G-AL-44,25,express,2,24.37,350ggloss,bothsides,along
14819,FL-400S-XL-40-[GL11],25,express,0,31.27,400gglosslaminatedbothsides,oneside,xlong
14818,FL-400S-XL-40-[GL11],25,standard,2,26.67,400gglosslaminatedbothsides,oneside,xlong
9882,FL-140H-A5-44,25,express,0,25.29,140goffset,bothsides,a5
9881,FL-140H-A5-44,25,standard,2,20.69,140goffset,bothsides,a5
20276,FL-135G-XL-40,25,standard,2,19.31,135ggloss,oneside,xlong
20275,FL-135G-XL-40,25,saver,4,14.53,135ggloss,oneside,xlong
9880,FL-140H-A5-44,25,saver,4,15.91,140goffset,bothsides,a5
1636,FL-400S-VM-40-[ML11],25,saver,4,22.43,400gmattlaminatedbothsides,oneside,carremedium
1637,FL-400S-VM-40-[ML11],25,standard,2,24.68,400gmattlaminatedbothsides,oneside,carremedium
1638,FL-400S-VM-40-[ML11],25,express,0,26.92,400gmattlaminatedbothsides,oneside,carremedium
20268,FL-140H-A7-40,25,express,0,23.45,140goffset,oneside,a7
20267,FL-140H-A7-40,25,standard,2,18.85,140goffset,oneside,a7
20266,FL-140H-A7-40,25,saver,4,14.25,140goffset,oneside,a7
16177,FL-135S-A6-40,25,saver,4,15.0,135gsilk,oneside,a6
16178,FL-135S-A6-40,25,standard,2,16.53,135gsilk,oneside,a6
16179,FL-135S-A6-40,25,express,0,17.55,135gsilk,oneside,a6
12147,FL-140H-XL-44,25,saver,4,15.91,140goffset,bothsides,xlong
12148,FL-140H-XL-44,25,standard,2,20.69,140goffset,bothsides,xlong
12149,FL-140H-XL-44,25,express,0,25.29,140goffset,bothsides,xlong
1705,FL-400S-VK-40-[GL11],25,saver,4,32.63,400gglosslaminatedbothsides,oneside,carresmall
1706,FL-400S-VK-40-[GL11],25,standard,2,34.33,400gglosslaminatedbothsides,oneside,carresmall
1527,FL-170S-A4-40,25,standard,2,16.03,170gsilk,oneside,a4
1526,FL-170S-A4-40,25,saver,4,15.23,170gsilk,oneside,a4
12119,FL-350G-VM-44,25,express,2,25.29,350ggloss,bothsides,carremedium
12118,FL-350G-VM-44,25,standard,3,20.69,350ggloss,bothsides,carremedium
5934,FL-250G-A6-44,25,saver,4,19.7,250ggloss,bothsides,a6
10018,FL-135S-XL-44,25,express,0,24.83,135gsilk,bothsides,xlong
1397,FL-135G-VK-44,25,saver,4,17.86,135ggloss,bothsides,carresmall
1398,FL-135G-VK-44,25,standard,2,19.83,135ggloss,bothsides,carresmall
1399,FL-135G-VK-44,25,express,0,20.87,135ggloss,bothsides,carresmall
10017,FL-135S-XL-44,25,standard,2,20.23,135gsilk,bothsides,xlong
10016,FL-135S-XL-44,25,saver,4,15.45,135gsilk,bothsides,xlong
10015,FL-400S-VG-40,25,express,0,22.8,400gsilk,oneside,carrelarge
10014,FL-400S-VG-40,25,standard,2,20.9,400gsilk,oneside,carrelarge
10013,FL-400S-VG-40,25,saver,4,19.0,400gsilk,oneside,carrelarge
14925,FL-250S-A6-44,25,express,0,18.88,250gsilk,bothsides,a6
14924,FL-250S-A6-44,25,standard,2,17.3,250gsilk,bothsides,a6
20540,FL-250S-VM-44,25,express,0,19.45,250gsilk,bothsides,carremedium
1707,FL-400S-VK-40-[GL11],25,express,0,34.9,400gglosslaminatedbothsides,oneside,carresmall
20539,FL-250S-VM-44,25,standard,2,17.33,250gsilk,bothsides,carremedium
14923,FL-250S-A6-44,25,saver,4,15.73,250gsilk,bothsides,a6
16093,FL-350G-A7-44,25,saver,6,14.53,350ggloss,bothsides,a7
16094,FL-350G-A7-44,25,standard,3,19.31,350ggloss,bothsides,a7
20446,FL-140H-VG-44,25,express,0,27.13,140goffset,bothsides,carrelarge
20445,FL-140H-VG-44,25,standard,2,22.53,140goffset,bothsides,carrelarge
20444,FL-140H-VG-44,25,saver,4,17.93,140goffset,bothsides,carrelarge
16095,FL-350G-A7-44,25,express,2,23.91,350ggloss,bothsides,a7
7257,FL-135S-A4-44,25,saver,4,16.15,135gsilk,bothsides,a4
7258,FL-135S-A4-44,25,standard,2,16.99,135gsilk,bothsides,a4
7259,FL-135S-A4-44,25,express,0,19.69,135gsilk,bothsides,a4
5902,FL-170H-AL-44,25,express,0,23.91,170goffset,bothsides,along
5901,FL-170H-AL-44,25,standard,2,19.31,170goffset,bothsides,along
12117,FL-350G-VM-44,25,saver,6,16.09,350ggloss,bothsides,carremedium
20538,FL-250S-VM-44,25,saver,4,16.21,250gsilk,bothsides,carremedium
16348,FL-340H-A4-40,25,express,0,27.13,300goffset,oneside,a4
20199,FL-350G-VG-40,25,express,2,26.67,350ggloss,oneside,carrelarge
12199,FL-135G-VG-44,25,standard,2,16.15,135ggloss,bothsides,carrelarge
5695,FL-250G-US-40,25,saver,4,16.34,250ggloss,oneside,us
7302,FL-135G-VM-44,25,express,0,17.77,135ggloss,bothsides,carremedium
1948,FL-170H-VM-40,25,saver,4,14.99,170goffset,oneside,carremedium
1949,FL-170H-VM-40,25,standard,2,19.77,170goffset,oneside,carremedium
1950,FL-170H-VM-40,25,express,0,24.37,170goffset,oneside,carremedium
20118,FL-350G-VM-40,25,express,2,24.83,350ggloss,oneside,carremedium
20117,FL-350G-VM-40,25,standard,3,20.23,350ggloss,oneside,carremedium
20116,FL-350G-VM-40,25,saver,6,15.45,350ggloss,oneside,carremedium
12343,FL-350G-A4-44,25,saver,6,18.85,350ggloss,bothsides,a4
12344,FL-350G-A4-44,25,standard,3,23.45,350ggloss,bothsides,a4
12345,FL-350G-A4-44,25,express,2,28.05,350ggloss,bothsides,a4
20097,FL-350G-XL-40,25,express,2,24.83,350ggloss,oneside,xlong
20096,FL-350G-XL-40,25,standard,3,20.23,350ggloss,oneside,xlong
20095,FL-350G-XL-40,25,saver,6,15.45,350ggloss,oneside,xlong
16313,FL-250G-A4-44,25,saver,4,19.2,250ggloss,bothsides,a4
16314,FL-250G-A4-44,25,standard,2,20.21,250ggloss,bothsides,a4
16315,FL-250G-A4-44,25,express,0,23.41,250ggloss,bothsides,a4
9600,FL-400S-AL-44,25,express,0,24.37,400gsilk,bothsides,along
20080,FL-135S-A7-40,25,express,0,13.8,135gsilk,oneside,a7
20079,FL-135S-A7-40,25,standard,2,11.92,135gsilk,oneside,a7
20078,FL-135S-A7-40,25,saver,4,10.75,135gsilk,oneside,a7
9599,FL-400S-AL-44,25,standard,2,19.77,400gsilk,bothsides,along
9598,FL-400S-AL-44,25,saver,4,14.99,400gsilk,bothsides,along
2080,FL-340H-VM-40,25,saver,4,15.91,300goffset,oneside,carremedium
2081,FL-340H-VM-40,25,standard,2,20.69,300goffset,oneside,carremedium
2082,FL-340H-VM-40,25,express,0,25.29,300goffset,oneside,carremedium
16346,FL-340H-A4-40,25,saver,4,17.75,300goffset,oneside,a4
5696,FL-250G-US-40,25,standard,2,17.2,250ggloss,oneside,us
5697,FL-250G-US-40,25,express,0,19.92,250ggloss,oneside,us
20143,FL-350G-A5-40,25,saver,6,15.45,350ggloss,oneside,a5
20144,FL-350G-A5-40,25,standard,3,20.23,350ggloss,oneside,a5
12200,FL-135G-VG-44,25,express,0,18.7,135ggloss,bothsides,carrelarge
20198,FL-350G-VG-40,25,standard,3,22.07,350ggloss,oneside,carrelarge
20197,FL-350G-VG-40,25,saver,6,17.29,350ggloss,oneside,carrelarge
5723,FL-400S-A7-44,25,express,0,23.16,400gsilk,bothsides,a7
5722,FL-400S-A7-44,25,standard,2,21.23,400gsilk,bothsides,a7
5721,FL-400S-A7-44,25,saver,4,19.3,400gsilk,bothsides,a7
9733,FL-170S-XL-40,25,express,0,23.91,170gsilk,oneside,xlong
1817,FL-250G-VM-40,25,saver,4,15.99,250ggloss,oneside,carremedium
1818,FL-250G-VM-40,25,standard,2,16.82,250ggloss,oneside,carremedium
1819,FL-250G-VM-40,25,express,0,19.48,250ggloss,oneside,carremedium
9732,FL-170S-XL-40,25,standard,2,19.31,170gsilk,oneside,xlong
14817,FL-400S-XL-40-[GL11],25,saver,4,22.07,400gglosslaminatedbothsides,oneside,xlong
9731,FL-170S-XL-40,25,saver,4,14.71,170gsilk,oneside,xlong
12198,FL-135G-VG-44,25,saver,4,15.34,135ggloss,bothsides,carrelarge
9727,FL-400S-VG-44-[ML11],25,express,0,26.61,400gmattlaminatedbothsides,bothsides,carrelarge
9725,FL-400S-VG-44-[ML11],25,saver,4,22.18,400gmattlaminatedbothsides,bothsides,carrelarge
14725,FL-170S-VG-40,25,express,0,17.64,170gsilk,oneside,carrelarge
14724,FL-170S-VG-40,25,standard,2,15.23,170gsilk,oneside,carrelarge
14723,FL-170S-VG-40,25,saver,4,14.46,170gsilk,oneside,carrelarge
1838,FL-170H-XL-40,25,saver,4,14.99,170goffset,oneside,xlong
1839,FL-170H-XL-40,25,standard,2,19.77,170goffset,oneside,xlong
1840,FL-170H-XL-40,25,express,0,24.37,170goffset,oneside,xlong
20145,FL-350G-A5-40,25,express,2,24.83,350ggloss,oneside,a5
12304,FL-340H-AL-44,25,saver,4,15.17,300goffset,bothsides,along
12305,FL-340H-AL-44,25,standard,2,19.77,300goffset,bothsides,along
12306,FL-340H-AL-44,25,express,0,24.37,300goffset,bothsides,along
7300,FL-135G-VM-44,25,saver,4,14.57,135ggloss,bothsides,carremedium
7301,FL-135G-VM-44,25,standard,2,15.34,135ggloss,bothsides,carremedium
9726,FL-400S-VG-44-[ML11],25,standard,2,24.39,400gmattlaminatedbothsides,bothsides,carrelarge
5935,FL-250G-A6-44,25,standard,2,20.73,250ggloss,bothsides,a6
14254,FL-250G-A6-40,25,saver,4,18.42,250ggloss,oneside,a6
2811,FL-400S-A4-40,25,standard,2,21.0,400gsilk,oneside,a4
3977,FL-135S-AL-40,25,express,0,22.99,135gsilk,oneside,along
13445,FL-400S-US-40,25,standard,2,22.59,400gsilk,oneside,us
13446,FL-400S-US-40,25,express,0,24.65,400gsilk,oneside,us
4766,FL-250G-A7-44,25,saver,4,13.75,250ggloss,bothsides,a7
8469,FL-140H-A6-44,25,express,0,24.37,140goffset,bothsides,a6
8468,FL-140H-A6-44,25,standard,2,19.77,140goffset,bothsides,a6
8467,FL-140H-A6-44,25,saver,4,14.99,140goffset,bothsides,a6
13967,FL-400S-A5-44,25,express,0,31.55,400gsilk,bothsides,a5
13966,FL-400S-A5-44,25,standard,2,28.92,400gsilk,bothsides,a5
4005,FL-250S-AL-40,25,saver,4,14.25,250gsilk,oneside,along
4006,FL-250S-AL-40,25,standard,2,18.85,250gsilk,oneside,along
4007,FL-250S-AL-40,25,express,0,23.45,250gsilk,oneside,along
17411,FL-400S-A7-40-[GL11],25,saver,4,19.36,400gglosslaminatedbothsides,oneside,a7
17412,FL-400S-A7-40-[GL11],25,standard,2,21.29,400gglosslaminatedbothsides,oneside,a7
13965,FL-400S-A5-44,25,saver,4,26.29,400gsilk,bothsides,a5
17413,FL-400S-A7-40-[GL11],25,express,0,23.23,400gglosslaminatedbothsides,oneside,a7
18065,FL-135G-A5-40,25,express,0,17.99,135ggloss,oneside,a5
18064,FL-135G-A5-40,25,standard,2,15.52,135ggloss,oneside,a5
18063,FL-135G-A5-40,25,saver,4,14.75,135ggloss,oneside,a5
8445,FL-400S-XL-44-[ML11],25,express,0,32.19,400gmattlaminatedbothsides,bothsides,xlong
8444,FL-400S-XL-44-[ML11],25,standard,2,27.59,400gmattlaminatedbothsides,bothsides,xlong
8443,FL-400S-XL-44-[ML11],25,saver,4,22.99,400gmattlaminatedbothsides,bothsides,xlong
13586,FL-400S-A5-44-[ML11],25,saver,4,26.74,400gmattlaminatedbothsides,bothsides,a5
13587,FL-400S-A5-44-[ML11],25,standard,2,28.15,400gmattlaminatedbothsides,bothsides,a5
13588,FL-400S-A5-44-[ML11],25,express,0,32.59,400gmattlaminatedbothsides,bothsides,a5
13862,FL-135S-A5-44,25,express,0,18.71,135gsilk,bothsides,a5
13861,FL-135S-A5-44,25,standard,2,16.15,135gsilk,bothsides,a5
3976,FL-135S-AL-40,25,standard,2,18.39,135gsilk,oneside,along
3975,FL-135S-AL-40,25,saver,4,13.79,135gsilk,oneside,along
4767,FL-250G-A7-44,25,standard,2,14.47,250ggloss,bothsides,a7
4768,FL-250G-A7-44,25,express,0,16.76,250ggloss,bothsides,a7
8642,FL-400S-AL-44-[GL11],25,express,0,30.81,400gglosslaminatedbothsides,bothsides,along
8641,FL-400S-AL-44-[GL11],25,standard,2,26.21,400gglosslaminatedbothsides,bothsides,along
8640,FL-400S-AL-44-[GL11],25,saver,4,21.61,400gglosslaminatedbothsides,bothsides,along
13332,FL-250S-A4-40,25,saver,4,16.14,250gsilk,oneside,a4
13333,FL-250S-A4-40,25,standard,2,17.75,250gsilk,oneside,a4
13334,FL-250S-A4-40,25,express,0,19.37,250gsilk,oneside,a4
4947,FL-135G-VM-40,25,express,0,17.08,135ggloss,oneside,carremedium
4946,FL-135G-VM-40,25,standard,2,14.75,135ggloss,oneside,carremedium
4945,FL-135G-VM-40,25,saver,4,14.01,135ggloss,oneside,carremedium
18398,FL-400S-XL-40,25,express,0,24.83,400gsilk,oneside,xlong
18397,FL-400S-XL-40,25,standard,2,20.23,400gsilk,oneside,xlong
18396,FL-400S-XL-40,25,saver,4,15.45,400gsilk,oneside,xlong
7963,FL-250G-AL-40,25,saver,4,14.25,250ggloss,oneside,along
13860,FL-135S-A5-44,25,saver,4,15.34,135gsilk,bothsides,a5
7964,FL-250G-AL-40,25,standard,2,18.85,250ggloss,oneside,along
17226,FL-400S-VM-44-[ML11],25,saver,4,23.23,400gmattlaminatedbothsides,bothsides,carremedium
17227,FL-400S-VM-44-[ML11],25,standard,2,25.56,400gmattlaminatedbothsides,bothsides,carremedium
17228,FL-400S-VM-44-[ML11],25,express,0,27.88,400gmattlaminatedbothsides,bothsides,carremedium
3915,FL-140H-AL-40,25,saver,4,14.53,140goffset,oneside,along
3916,FL-140H-AL-40,25,standard,2,19.31,140goffset,oneside,along
3917,FL-140H-AL-40,25,express,0,23.91,140goffset,oneside,along
18282,FL-170S-A7-40,25,express,0,14.02,170gsilk,oneside,a7
18281,FL-170S-A7-40,25,standard,2,12.12,170gsilk,oneside,a7
18280,FL-170S-A7-40,25,saver,4,11.49,170gsilk,oneside,a7
13444,FL-400S-US-40,25,saver,4,20.54,400gsilk,oneside,us
18116,FL-400S-VM-44-[GL11],25,express,0,27.88,400gglosslaminatedbothsides,bothsides,carremedium
18115,FL-400S-VM-44-[GL11],25,standard,2,25.56,400gglosslaminatedbothsides,bothsides,carremedium
18114,FL-400S-VM-44-[GL11],25,saver,4,23.23,400gglosslaminatedbothsides,bothsides,carremedium
7965,FL-250G-AL-40,25,express,0,23.45,250ggloss,oneside,along
18505,FL-400S-VM-40-[GL11],25,saver,4,22.43,400gglosslaminatedbothsides,oneside,carremedium
4738,FL-400S-A5-40-[GL11],25,express,0,29.47,400gglosslaminatedbothsides,oneside,a5
4736,FL-400S-A5-40-[GL11],25,saver,4,26.6,400gglosslaminatedbothsides,oneside,a5
17804,FL-340H-US-44,25,saver,4,15.63,300goffset,bothsides,us
8303,FL-170S-AL-40,25,express,0,23.45,170gsilk,oneside,along
8302,FL-170S-AL-40,25,standard,2,18.85,170gsilk,oneside,along
8301,FL-170S-AL-40,25,saver,4,14.07,170gsilk,oneside,along
17788,FL-170S-AL-44,25,express,0,23.91,170gsilk,bothsides,along
4336,FL-135S-A4-40,25,saver,4,15.02,135gsilk,oneside,a4
4337,FL-135S-A4-40,25,standard,2,15.83,135gsilk,oneside,a4
4338,FL-135S-A4-40,25,express,0,18.33,135gsilk,oneside,a4
4605,FL-400S-XL-44-[GL11],25,express,0,32.19,400gglosslaminatedbothsides,bothsides,xlong
4604,FL-400S-XL-44-[GL11],25,standard,2,27.59,400gglosslaminatedbothsides,bothsides,xlong
4603,FL-400S-XL-44-[GL11],25,saver,4,22.99,400gglosslaminatedbothsides,bothsides,xlong
17787,FL-170S-AL-44,25,standard,2,19.31,170gsilk,bothsides,along
17786,FL-170S-AL-44,25,saver,4,14.53,170gsilk,bothsides,along
17694,FL-400S-A6-40-[ML11],25,express,0,25.28,400gmattlaminatedbothsides,oneside,a6
17693,FL-400S-A6-40-[ML11],25,standard,2,23.17,400gmattlaminatedbothsides,oneside,a6
17692,FL-400S-A6-40-[ML11],25,saver,4,21.07,400gmattlaminatedbothsides,oneside,a6
17516,FL-140H-A4-40,25,saver,4,16.37,140goffset,oneside,a4
17517,FL-140H-A4-40,25,standard,2,21.15,140goffset,oneside,a4
17518,FL-140H-A4-40,25,express,0,25.75,140goffset,oneside,a4
13699,FL-135G-VK-40,25,express,0,20.75,135ggloss,oneside,carresmall
13698,FL-135G-VK-40,25,standard,2,19.71,135ggloss,oneside,carresmall
8200,FL-340H-A4-44,25,express,0,28.51,300goffset,bothsides,a4
8199,FL-340H-A4-44,25,standard,2,23.91,300goffset,bothsides,a4
8198,FL-340H-A4-44,25,saver,4,19.31,300goffset,bothsides,a4
4431,FL-170S-VM-44,25,saver,4,15.39,170gsilk,bothsides,carremedium
4432,FL-170S-VM-44,25,standard,2,16.2,170gsilk,bothsides,carremedium
4433,FL-170S-VM-44,25,express,0,18.76,170gsilk,bothsides,carremedium
