SKU,Product Title,Quantity,Paper Size,Finished Size,Paper Type,Print Type,Turnaround,Print Page Number,Lamination,Cover,Fold Type,Print Orientation,Product Finishing,Cut Type,Sets,VAT Rate,Price £,SpotUV
R1-36137dfe73,Correx® by Corplex,7,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,130.25,None
R1-36154675c9,Correx® by Corplex,30,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,416.12,None
R1-3649aa6027,Correx® by Corplex,1,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,272.38,None
R1-364ce43ebe,Correx® by Corplex,15,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,231.59,None
R1-3656c10f21,Correx® by Corplex,6,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,824.93,None
R1-365fd9ab52,Correx® by Corplex,3,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,467.38,None
R1-366af2d90d,Correx® by Corplex,2,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,191.33,None
R1-36794cd837,Correx® by Corplex,10,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,381.32,None
R1-367e487561,Correx® by Corplex,20,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,37.37,None
R1-36804757a0,Correx® by Corplex,50,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,219.11,None
R1-368d0fc1c4,Correx® by Corplex,30,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,3116.74,None
R1-369717e8ae,Correx® by Corplex,10,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,335.56,None
R1-36be84d32e,Correx® by Corplex,15,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,406.10,None
R1-36bf423c3b,Correx® by Corplex,4,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,39.87,None
R1-36caeb87d7,Correx® by Corplex,25,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,870.75,None
R1-36f74de403,Correx® by Corplex,10,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,364.15,None
R1-37012d05a5,Correx® by Corplex,15,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,86.34,None
R1-3730c17bed,Correx® by Corplex,1,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,17.30,None
R1-376795c35f,Correx® by Corplex,3,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,363.88,None
R1-3769df66c9,Correx® by Corplex,30,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,136.15,None
R1-376af008d7,Correx® by Corplex,1,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,51.05,None
R1-37b77c2b64,Correx® by Corplex,9,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,930.76,None
R1-37b9d2f957,Correx® by Corplex,5,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,23.63,None
R1-37d628ad9e,Correx® by Corplex,5,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,62.21,None
R1-37d7a33939,Correx® by Corplex,15,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,1762.20,None
R1-37f51e226d,Correx® by Corplex,15,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,223.94,None
R1-3810b9b43a,Correx® by Corplex,6,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,68.42,None
R1-381715453b,Correx® by Corplex,9,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,518.93,None
R1-3818d2d98b,Correx® by Corplex,15,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,1716.84,None
R1-381a8dfb00,Correx® by Corplex,6,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,62.74,None
R1-38287ce0a1,Correx® by Corplex,8,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,309.61,None
R1-384b648ae4,Correx® by Corplex,35,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,253.24,None
R1-38624183ef,Correx® by Corplex,10,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,125.69,None
R1-386c8dd977,Correx® by Corplex,2,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,283.85,None
R1-388039a135,Correx® by Corplex,40,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,165.08,None
R1-3883fe3f26,Correx® by Corplex,25,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,265.54,None
R1-38ae973a80,Correx® by Corplex,6,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,761.23,None
R1-38b6c38865,Correx® by Corplex,20,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,1301.57,None
R1-38c6e7aeed,Correx® by Corplex,9,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,475.51,None
R1-38ca99ec8d,Correx® by Corplex,35,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,1372.11,None
R1-38d8f0a948,Correx® by Corplex,6,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,361.08,None
R1-38f0f4bfc0,Correx® by Corplex,45,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,411.55,None
R1-38fa82d715,Correx® by Corplex,40,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,10 Sets,20,2695.84,None
R1-3907f25aa5,Correx® by Corplex,8,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,569.28,None
R1-3942646597,Correx® by Corplex,15,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,272.18,None
R1-3953eff454,Correx® by Corplex,45,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,1521.16,None
R1-3959a28b71,Correx® by Corplex,35,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,218.51,None
R1-396e4bfc70,Correx® by Corplex,5,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,28.36,None
R1-398c90c59e,Correx® by Corplex,5,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,719.30,None
R1-39c3d470d1,Correx® by Corplex,2,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,62.00,None
R1-39c9d10d04,Correx® by Corplex,40,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,2966.78,None
R1-39e4d853e2,Correx® by Corplex,5,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,433.61,None
R1-39ef073815,Correx® by Corplex,4,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,314.10,None
R1-3a03ce609c,Correx® by Corplex,50,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,297.47,None
R1-3a20be59b3,Correx® by Corplex,10,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,168.29,None
R1-3a409fe01b,Correx® by Corplex,1,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,66.62,None
R1-3a43b2cd3d,Correx® by Corplex,40,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,679.44,None
R1-3a64e1e688,Correx® by Corplex,45,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,4154.79,None
R1-3a74c4c591,Correx® by Corplex,7,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,157.81,None
R1-3a8378364d,Correx® by Corplex,2,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,256.05,None
R1-3abeef051f,Correx® by Corplex,2,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,19.43,None
R1-3aedc9cc2a,Correx® by Corplex,7,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,443.65,None
R1-3aff9728b6,Correx® by Corplex,10,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,231.99,None
R1-3b35d4a604,Correx® by Corplex,20,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,189.80,None
R1-3b3e211230,Correx® by Corplex,5,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,264.31,None
R1-3b4f85c636,Correx® by Corplex,40,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,227.03,None
R1-3b5125aeed,Correx® by Corplex,2,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,281.65,None
R1-3b78db45d9,Correx® by Corplex,8,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,232.54,None
R1-3b93babc80,Correx® by Corplex,6,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,281.94,None
R1-3b9b9f9776,Correx® by Corplex,15,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,363.41,None
R1-3bb1a17103,Correx® by Corplex,4,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,25.83,None
R1-3bd46c8af9,Correx® by Corplex,9,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,605.78,None
R1-3bd911700c,Correx® by Corplex,8,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,296.09,None
R1-3c18eb1463,Correx® by Corplex,45,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,150.26,None
R1-3c3024feb5,Correx® by Corplex,50,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,1187.67,None
R1-3c3feba197,Correx® by Corplex,1,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,217.94,None
R1-3c453dbc10,Correx® by Corplex,1,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,120.54,None
R1-3c45a0a5b8,Correx® by Corplex,1,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,85.65,None
R1-3c4ff94db1,Correx® by Corplex,50,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,487.00,None
R1-3c9c159202,Correx® by Corplex,7,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,418.17,None
R1-3ca2bbc65c,Correx® by Corplex,30,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,599.18,None
R1-3cbb1eb429,Correx® by Corplex,20,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,2391.54,None
R1-3cbffaadf6,Correx® by Corplex,40,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,303.73,None
R1-3ceaa849a7,Correx® by Corplex,8,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,368.27,None
R1-3d053f2a33,Correx® by Corplex,35,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,205.61,None
R1-3d0eabee62,Correx® by Corplex,7,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,76.43,None
R1-3d2b11a044,Correx® by Corplex,20,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,313.52,None
R1-3d3f5f4fd5,Correx® by Corplex,2,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,236.45,None
R1-3d4318f24e,Correx® by Corplex,35,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,113.84,None
R1-3d5454b931,Correx® by Corplex,25,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,259.24,None
R1-3d56855e13,Correx® by Corplex,8,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,220.01,None
R1-3d6279357c,Correx® by Corplex,4,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,175.83,None
R1-3d69d86080,Correx® by Corplex,1,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,68.35,None
R1-3d812b96d0,Correx® by Corplex,9,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,29.34,None
R1-3d864ca0f6,Correx® by Corplex,50,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,1088.29,None
R1-3d881a3e27,Correx® by Corplex,45,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,407.38,None
R1-3d902198ae,Correx® by Corplex,35,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,335.84,None
R1-3d92ffdf27,Correx® by Corplex,1,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,291.03,None
R1-3dad3ede76,Correx® by Corplex,2,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,446.02,None
R1-3dcfb224d3,Correx® by Corplex,40,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,150.07,None
R1-3de0325413,Correx® by Corplex,15,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,362.50,None
R1-3e2594755c,Correx® by Corplex,1,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,172.88,None
R1-3e6c053ad0,Correx® by Corplex,15,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,181.25,None
R1-3e81d8b07d,Correx® by Corplex,25,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,1222.72,None
R1-3e81daa6b1,Correx® by Corplex,10,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,335.39,None
R1-3e8fc1ba3e,Correx® by Corplex,40,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,334.10,None
R1-3e95767c6d,Correx® by Corplex,3,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,283.37,None
R1-3ea9a8984d,Correx® by Corplex,20,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,412.40,None
R1-3ecc33d74a,Correx® by Corplex,9,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,296.03,None
R1-3ed3d62b1e,Correx® by Corplex,6,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,25.95,None
R1-3ed3de4043,Correx® by Corplex,7,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,10 Sets,20,298.27,None
R1-3ee4eedfa8,Correx® by Corplex,6,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,345.15,None
R1-3ef555d213,Correx® by Corplex,50,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,2866.50,None
R1-3ef5fefe6b,Correx® by Corplex,20,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,237.99,None
R1-3f0497d47f,Correx® by Corplex,1,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,109.58,None
R1-3f16e55ff3,Correx® by Corplex,4,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,146.65,None
R1-3f2eb2abbe,Correx® by Corplex,30,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,1178.15,None
R1-3f312aeda7,Correx® by Corplex,7,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,71.84,None
R1-3f392c24fd,Correx® by Corplex,3,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,117.38,None
R1-3f4230af9c,Correx® by Corplex,35,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,664.47,None
R1-3f5f27c725,Correx® by Corplex,20,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,179.35,None
R1-3f79f8550b,Correx® by Corplex,4,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,121.85,None
R1-3f9807d82b,Correx® by Corplex,45,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,4570.27,None
R1-3f999b60f3,Correx® by Corplex,2,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,301.84,None
R1-3f9eabe0c1,Correx® by Corplex,20,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,1751.66,None
R1-3fa9ec94ef,Correx® by Corplex,30,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,659.10,None
R1-3fe05f2370,Correx® by Corplex,35,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,10 Sets,20,2519.75,None
R1-40083944bd,Correx® by Corplex,35,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,198.64,None
R1-40190e4da6,Correx® by Corplex,20,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,346.74,None
R1-401b6ad910,Correx® by Corplex,2,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,322.83,None
R1-407b45b26d,Correx® by Corplex,15,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,635.87,None
R1-408243cbd1,Correx® by Corplex,10,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,110.60,None
